ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Delivery_Distance,Delivery_Speed,Delivery_Distance_km
0xb40e,COIMBRES08DEL01,29,4.7,11.001852,76.976268,11.111852,77.086268,20:40,6,1,1,3,3,1.0,1,3,24.0,0.1555634918610409,Normal,17.138074588551884
0xc848,BHPRES15DEL03,27,4.3,23.234249,77.434007,23.264249,77.464007,21:50,2,1,0,3,3,1.0,1,1,35.0,0.04242640687119446,Normal,4.530109268846602
0x967e,HYDRES16DEL01,22,4.9,17.440827,78.393391,17.450827,78.403391,11:10,0,2,1,2,4,1.0,1,1,12.0,0.014142135623735673,Fast,1.5367917694809952
0x1013,COIMBRES03DEL01,28,4.9,11.025083,77.015393,11.135083,77.125393,19:60,3,1,0,2,3,1.0,1,1,26.0,0.15556349186103965,Normal,17.137407700371956
0x16c0,MUMRES09DEL01,0,4.630110732538331,18.994049,72.825203,19.104049,72.935203,23:35,3,2,2,1,4,0.0,1,3,12.0,0.15556349186103965,Fast,16.830914549955864
0x640d,MYSRES09DEL02,20,4.8,12.323194,76.630583,12.373194,76.680583,23:25,3,2,2,3,4,0.0,1,3,10.0,0.07071067811865199,Fast,7.772253320446165
0x152e,VADRES02DEL02,25,5.0,0.0,0.0,0.13,0.13,19:60,3,1,1,3,4,1.0,1,3,27.0,0.18384776310850237,Normal,20.44292976252901
0x3208,JAPRES20DEL03,20,4.7,26.956431,75.776649,27.046431,75.866649,23:05,0,2,1,2,4,1.0,1,3,29.0,0.12727922061357083,Normal,13.403654333869838
0x5971,RANCHIRES05DEL02,27,4.8,23.355164,85.324097,23.375164,85.344097,11:30,3,0,2,1,4,1.0,1,3,17.0,0.028284271247471345,Fast,3.0188687420087144
0x857f,JAPRES08DEL02,39,5.0,26.910262,75.783013,27.040262,75.913013,22:05,0,1,0,1,3,3.0,1,2,53.0,0.1838477631085085,Slow,19.362825446415226
0xdfb6,KNPRES16DEL01,32,4.7,26.482581,80.315628,26.552581,80.385628,19:05,2,3,2,2,4,1.0,1,1,22.0,0.09899494936611203,Normal,10.44477615516592
0xc222,GOARES16DEL02,31,4.5,15.498603,73.826911,15.548603,73.876911,23:55,2,2,0,0,3,0.0,1,1,25.0,0.0707106781186633,Normal,7.720586657032256
0x6625,MYSRES08DEL01,24,4.4,12.297954,76.665169,12.367954,76.735169,17:60,2,3,0,3,3,0.0,1,1,35.0,0.09899494936611078,Normal,10.881463659821872
0xc60f,AURGRES15DEL02,33,4.3,19.878028,75.317475,20.008028,75.447475,19:15,0,1,2,1,2,0.0,1,1,41.0,0.18384776310849843,Slow,19.839448163880707
0x333d,RANCHIRES04DEL03,24,4.7,23.359033,85.325347,23.449033,85.415347,22:25,1,2,0,2,3,1.0,1,4,21.0,0.12727922061358088,Normal,13.58308621493501
0x1404,BANGRES11DEL02,37,4.7,12.934365,77.616155,12.984365,77.666155,18:50,3,3,1,3,3,1.0,1,3,25.0,0.07071067811865325,Normal,7.763180727989779
0xc4e,PUNERES17DEL03,21,4.6,18.530963,73.828972,18.590963,73.888972,19:35,4,1,2,3,3,0.0,1,3,17.0,0.0848528137423864,Fast,9.193093962702912
0x419c,RANCHIRES06DEL01,28,4.7,23.357804,85.325146,23.397804,85.365146,12:55,2,0,0,3,3,0.0,1,3,38.0,0.05656854249491757,Normal,6.037474189824093
0x25fe,RANCHIRES18DEL01,39,4.1,23.351489,85.324253,23.461489,85.434253,21:55,3,1,0,0,3,1.0,1,1,47.0,0.15556349186103965,Slow,16.601408334261674
0x42a8,RANCHIRES07DEL01,31,4.6,23.359407,85.325055,23.399407,85.365055,15:35,0,3,2,3,4,1.0,1,1,17.0,0.05656854249491757,Fast,6.037440799484659
0x9d17,PUNERES16DEL01,38,4.6,18.536718,73.830327,18.646718,73.940327,23:30,4,2,1,3,3,0.0,1,1,26.0,0.15556349186103965,Normal,16.85256546543028
0xc511,DEHRES06DEL02,26,4.7,30.361281,78.068022,30.441281,78.148022,17:15,1,3,2,3,4,0.0,1,1,35.0,0.11313708498984519,Normal,11.74727128400586
0x42c1,PUNERES15DEL01,28,5.0,18.636215,73.751081,18.646215,73.761081,9:30,0,2,0,1,3,1.0,1,1,19.0,0.014142135623735673,Fast,1.5318406299867455
0xc423,KNPRES18DEL02,39,4.8,26.474133,80.3481,26.494133,80.3681,11:10,1,2,1,2,3,1.0,1,3,18.0,0.028284271247461298,Fast,2.984608225622922
0x7776,MYSRES11DEL01,20,4.9,12.323225,76.630028,12.363225,76.670028,14:10,6,0,0,1,3,1.0,1,1,31.0,0.05656854249492762,Normal,6.217860329667253
0x3f06,MUMRES04DEL02,31,4.8,19.254567,72.848923,19.274567,72.868923,9:05,6,2,2,3,4,1.0,1,1,20.0,0.028284271247458786,Fast,3.0582815752499948
0x8df,JAPRES20DEL02,0,4.630110732538331,26.956431,75.776649,27.006431,75.826649,19:40,0,1,1,2,4,1.0,1,1,28.0,0.07071067811865325,Normal,7.447061074885405
0xc195,KNPRES15DEL03,36,4.9,26.482419,80.320939,26.512419,80.350939,17:15,2,3,0,3,3,1.0,1,1,39.0,0.04242640687119446,Normal,4.4766822068479915
0x2083,BANGRES07DEL03,29,4.6,12.978453,77.643685,13.008453,77.673685,18:25,0,3,2,0,4,0.0,1,3,14.0,0.0424264068711932,Fast,4.657597469270872
0xdeb7,AGRRES03DEL03,30,4.5,27.160832,78.011608,27.220832,78.071608,17:40,4,3,1,1,3,1.0,1,1,23.0,0.08485281374238891,Normal,8.929090496038414
0x2bfd,PUNERES010DEL02,30,4.2,18.539299,73.897902,18.559299,73.917902,10:20,2,2,0,1,3,0.0,1,3,26.0,0.028284271247458786,Normal,3.0644638558352577
0x811c,MUMRES17DEL01,21,4.7,19.121999,72.908493,19.231999,73.018493,22:60,2,2,0,1,3,1.0,1,1,15.0,0.15556349186103965,Fast,16.824772113250837
0x7939,SURRES16DEL01,38,4.5,21.160437,72.774209,21.270437,72.884209,21:40,2,1,1,0,3,1.0,1,1,43.0,0.15556349186103965,Slow,16.721976048741215
0xbc89,SURRES17DEL01,32,4.8,21.149569,72.772697,21.189569,72.812697,15:30,3,3,0,2,3,1.0,1,1,28.0,0.05656854249492762,Normal,6.081596950437154
0x7e2f,RANCHIRES17DEL01,31,5.0,23.374878,85.335739,23.384878,85.345739,10:55,4,2,1,1,4,1.0,1,3,13.0,0.014142135623725625,Fast,1.5093577696337532
0x5be6,MYSRES13DEL02,22,4.5,12.310972,76.659264,12.390972,76.739264,20:55,1,1,0,3,3,1.0,1,1,47.0,0.1131370849898565,Slow,12.435540495461442
0x9b8e,HYDRES12DEL03,25,4.8,17.429585,78.392621,17.519585,78.482621,20:35,6,1,1,1,3,0.0,1,3,18.0,0.12727922061357083,Fast,13.830084721845328
0xd147,BHPRES19DEL02,31,4.6,0.0,0.0,0.02,0.02,11:40,4,0,2,1,2,0.0,1,1,17.0,0.0282842712474619,Fast,3.145067434621583
0x6733,BANGRES12DEL01,36,4.2,12.939496,77.625999,12.949496,77.635999,9:30,6,2,0,1,3,0.0,1,1,30.0,0.014142135623734417,Normal,1.5526813140972442
0xc418,GOARES14DEL03,20,4.7,15.157944,73.950889,15.217944,74.010889,22:55,0,2,1,3,3,0.0,1,3,11.0,0.0848528137423864,Fast,9.271888389475569
0x3bc8,VADRES010DEL03,30,4.8,22.310329,73.169083,22.370329,73.229083,20:15,1,1,2,3,4,1.0,1,1,35.0,0.08485281374238891,Normal,9.088011034370513
0x8a6f,JAPRES14DEL02,36,4.8,26.88842,75.800689,26.93842,75.850689,22:35,6,2,1,0,3,1.0,1,1,26.0,0.07071067811865325,Normal,7.449051156906713
0x20c6,RANCHIRES18DEL01,27,4.7,23.351489,85.324253,23.391489,85.364253,16:15,4,3,0,3,3,0.0,1,1,21.0,0.05656854249492762,Normal,6.037605711784208
0xc91a,AURGRES18DEL03,33,3.9,19.888716,75.321461,19.978716,75.411461,21:60,2,1,1,2,4,1.0,1,1,43.0,0.12727922061358088,Slow,13.735383556628708
0x4679,MUMRES07DEL02,31,4.9,19.091458,72.827808,19.221458,72.957808,23:55,4,2,0,1,3,0.0,1,1,21.0,0.18384776310849843,Normal,19.884989093916975
0x843b,COIMBRES06DEL02,37,3.8,11.021278,76.995017,11.151278,77.125017,20:35,3,1,1,1,3,1.0,1,1,32.0,0.18384776310849843,Normal,20.253088868519526
0x2591,INDORES06DEL02,31,4.9,22.728163,75.884212,22.778163,75.934212,21:30,6,1,1,3,4,0.0,1,1,31.0,0.07071067811865325,Normal,7.562921044749782
0x4063,PUNERES13DEL03,30,4.4,18.56245,73.916619,18.62245,73.976619,19:40,0,1,0,2,3,1.0,1,1,32.0,0.08485281374238891,Normal,9.192290417405088
0x6435,COIMBRES07DEL03,27,4.0,10.96185,76.971082,10.99185,77.001082,20:05,1,1,1,1,4,2.0,1,1,34.0,0.0424264068711932,Normal,4.674644234401863
0xaf8a,SURRES13DEL02,39,4.1,21.170096,72.789122,21.300096,72.919122,22:05,6,1,0,1,3,1.0,1,3,37.0,0.18384776310849843,Normal,19.761110067714096
0x88c6,MUMRES05DEL02,36,4.9,18.927584,72.832585,18.947584,72.852585,8:55,6,2,1,3,3,1.0,1,3,22.0,0.028284271247468833,Normal,3.0611340136861775
0x19a2,RANCHIRES06DEL03,23,5.0,23.357804,85.325146,23.417804,85.385146,17:25,3,3,0,0,3,1.0,1,1,26.0,0.0848528137423864,Normal,9.055898607912091
0x72ef,CHENRES15DEL03,35,5.0,13.026286,80.275235,13.056286,80.305235,22:60,3,2,1,3,4,1.0,1,1,21.0,0.0424264068711932,Normal,4.657159718107683
0xf39,MYSRES01DEL01,24,4.8,12.311072,76.654878,12.321072,76.664878,10:30,6,2,2,2,4,0.0,1,1,14.0,0.014142135623734417,Fast,1.5545437335214782
0x94b6,BANGRES08DEL02,31,4.5,12.906229,77.596791,12.986229,77.676791,22:40,0,2,1,0,4,1.0,1,1,36.0,0.11313708498984645,Normal,12.421407858787804
0x2f16,RANCHIRES05DEL03,26,4.8,23.355164,85.324097,23.445164,85.414097,22:50,4,2,0,3,3,1.0,1,1,29.0,0.12727922061358088,Normal,13.583267699065033
0x4ba0,MUMRES03DEL01,39,4.8,19.22384,72.841347,19.26384,72.881347,13:45,4,0,0,0,3,1.0,1,1,23.0,0.05656854249492762,Normal,6.116927321899057
0xcb52,AURGRES15DEL03,21,4.4,19.878028,75.317475,19.908028,75.347475,23:05,2,2,0,3,3,1.0,1,1,27.0,0.04242640687119446,Normal,4.5790141674924385
0x7b35,VADRES08DEL01,31,4.6,0.0,0.0,0.07,0.07,20:50,4,1,1,0,4,0.0,1,1,18.0,0.09899494936611666,Fast,11.007734763744619
0x76e,PUNERES05DEL02,0,4.630110732538331,18.543626,73.905101,18.563626,73.925101,8:60,3,2,2,2,3,1.0,1,3,15.0,0.028284271247458786,Fast,3.0644270930248725
0x6156,JAPRES010DEL03,35,4.9,26.921411,75.793604,27.011411,75.883604,21:45,1,1,2,1,4,1.0,1,1,43.0,0.12727922061358088,Slow,13.405500819756533
0x4ae7,SURRES02DEL03,28,4.9,21.186608,72.794136,21.216608,72.824136,19:10,0,3,1,2,3,0.0,1,3,12.0,0.04242640687119446,Fast,4.560738018710785
0x66f,RANCHIRES16DEL02,0,4.630110732538331,23.371292,85.327872,23.501292,85.457872,19:55,6,1,0,3,3,2.0,1,1,53.0,0.18384776310849843,Slow,19.617824561450774
0x8a2b,CHENRES18DEL03,22,4.9,12.981615,80.231598,13.041615,80.291598,20:25,0,1,0,1,3,0.0,1,1,26.0,0.08485281374237762,Normal,9.314862687658115
0x9198,RANCHIRES14DEL03,32,4.7,0.0,0.0,0.09,0.09,19:40,1,1,0,2,3,1.0,1,1,47.0,0.12727922061357855,Slow,14.15280068944862
0xca74,AGRRES09DEL01,30,4.5,0.0,0.0,0.01,0.01,9:05,3,2,1,1,3,1.0,1,1,26.0,0.01414213562373095,Normal,1.5725337292863206
0x4bea,MYSRES11DEL01,31,3.5,12.323225,76.630028,12.393225,76.700028,21:40,6,1,2,0,2,1.0,1,1,32.0,0.09899494936612083,Normal,10.88095073745098
0xd744,ALHRES16DEL03,23,4.9,25.450377,81.834236,25.590377,81.974236,22:45,1,2,0,0,3,0.0,1,3,22.0,0.1979898987322341,Normal,20.9689888507192
0xd81e,LUDHRES06DEL02,22,4.7,30.895204,75.822103,30.945204,75.872103,18:45,2,3,1,2,4,1.0,1,1,22.0,0.07071067811865325,Normal,7.325299567377126
0xca4b,BHPRES08DEL02,32,4.9,23.232537,77.429845,23.282537,77.479845,17:15,6,3,2,2,3,0.0,1,1,27.0,0.07071067811865325,Normal,7.549967178616325
0x9d58,BANGRES13DEL03,34,4.4,12.935662,77.61413,12.965662,77.64413,18:25,0,3,0,1,3,1.0,1,1,34.0,0.0424264068711932,Normal,4.657987774595948
0xa892,INDORES07DEL03,36,4.9,22.722634,75.886959,22.782634,75.946959,22:15,4,2,2,2,2,1.0,1,1,18.0,0.08485281374238891,Fast,9.075521306663484
0x34f4,COIMBRES15DEL02,28,4.6,11.006686,76.951736,11.056686,77.001736,19:30,0,1,2,3,4,0.0,1,1,21.0,0.07071067811865199,Normal,7.79036212453358
0x3f86,MYSRES13DEL01,21,4.9,12.310972,76.659264,12.420972,76.769264,20:55,3,1,2,1,4,1.0,1,1,21.0,0.15556349186105095,Normal,17.09838855662463
0x4cbf,HYDRES03DEL01,27,4.8,17.422819,78.449578,17.532819,78.559578,23:45,3,2,2,0,3,1.0,1,3,15.0,0.15556349186103965,Fast,16.9032932130662
0xc00c,AGRRES09DEL03,0,4.630110732538331,-0.0,-0.0,0.06,0.06,18:45,3,3,1,2,4,1.0,1,1,29.0,0.08485281374238571,Normal,9.435201537430713
0x9a6e,HYDRES19DEL02,37,4.6,17.458998,78.500366,17.478998,78.520366,9:60,6,2,2,2,2,1.0,1,1,22.0,0.028284271247458786,Normal,3.0733972976360437
0xdd8,VADRES010DEL02,0,4.630110732538331,22.310329,73.169083,22.390329,73.249083,17:25,2,3,2,2,4,1.0,1,3,27.0,0.1131370849898477,Normal,12.116946920849994
0x1ac7,SURRES14DEL02,20,4.6,21.157729,72.768726,21.237729,72.848726,20:45,3,1,1,2,4,1.0,1,3,16.0,0.1131370849898477,Fast,12.162115936702182
0x373b,VADRES02DEL01,28,4.1,0.0,0.0,0.04,0.04,14:60,4,0,0,0,3,3.0,2,2,53.0,0.0565685424949238,Slow,6.290134677634678
0x98ea,INDORES05DEL03,36,5.0,22.727021,75.884167,22.817021,75.974167,19:40,2,1,2,2,3,1.0,1,1,27.0,0.12727922061357083,Normal,13.612393202818852
0x3b81,VADRES01DEL01,36,4.9,22.307898,73.167788,22.377898,73.237788,21:35,0,1,0,1,3,1.0,1,1,44.0,0.09899494936610952,Slow,10.602589325657691
0x5a3f,MYSRES12DEL02,34,4.7,12.284747,76.625861,12.364747,76.705861,23:45,4,2,0,3,3,1.0,1,1,30.0,0.11313708498984645,Normal,12.436148456121032
0x78ef,INDORES14DEL01,31,4.0,22.761593,75.886362,22.801593,75.926362,16:50,3,3,1,1,3,1.0,1,1,31.0,0.05656854249491757,Normal,6.049757918895211
0xa312,BANGRES05DEL01,38,4.8,12.970324,77.645748,13.080324,77.755748,21:50,3,1,0,3,3,2.0,1,1,39.0,0.15556349186103965,Normal,17.0767871164594
0x73d2,BANGRES01DEL03,22,4.9,12.933284,77.615428,12.993284,77.675428,21:05,2,1,1,2,3,1.0,1,3,23.0,0.0848528137423864,Normal,9.315745361545886
0xab7a,JAPRES02DEL02,35,4.1,26.914142,75.805704,27.044142,75.935704,20:40,3,1,0,0,3,1.0,1,1,40.0,0.18384776310850096,Normal,19.362530001074912
0x1846,PUNERES06DEL02,29,4.7,18.546258,73.904337,18.626258,73.984337,19:20,1,1,0,0,3,1.0,1,1,47.0,0.11313708498984519,Slow,12.25659774869038
0x3f77,SURRES17DEL01,26,4.8,21.149569,72.772697,21.219569,72.842697,22:05,3,1,0,3,3,1.0,1,1,37.0,0.09899494936612209,Normal,10.642292301678435
0x421a,RANCHIRES01DEL03,34,4.1,23.416792,85.316842,23.476792,85.376842,21:15,6,1,2,2,4,1.0,1,1,32.0,0.0848528137423864,Normal,9.054052950169499
0xb143,RANCHIRES13DEL03,24,4.6,23.374989,85.335486,23.434989,85.395486,22:45,4,2,0,0,3,0.0,1,1,18.0,0.08485281374238891,Fast,9.055361318453961
0x4858,BANGRES02DEL01,39,4.6,12.970221,77.645396,13.040221,77.715396,18:50,4,3,1,1,3,1.0,1,1,22.0,0.09899494936611203,Normal,10.867476143445908
0xba58,CHENRES01DEL03,23,4.3,13.005801,80.250744,13.065801,80.310744,22:20,3,2,0,0,3,0.0,1,1,26.0,0.08485281374238766,Normal,9.314419797615273
0x8118,JAPRES17DEL01,33,4.0,26.892312,75.806896,26.962312,75.876896,17:15,1,3,2,3,4,0.0,1,1,43.0,0.09899494936612209,Slow,10.428102699087153
0xd49d,KNPRES12DEL03,26,5.0,26.492106,80.327797,26.522106,80.357797,17:50,2,3,0,1,3,1.0,1,1,27.0,0.04242640687119446,Normal,4.476514374571238
0x8a54,INDORES12DEL02,27,4.9,22.74806,75.8934,22.82806,75.9734,24:10,4,2,1,1,4,0.0,1,1,26.0,0.1131370849898477,Normal,12.099251698246315
0xd618,KOCRES05DEL02,27,4.9,9.970717,76.285447,9.990717,76.305447,8:45,1,2,2,0,4,0.0,1,1,14.0,0.028284271247458786,Fast,3.1213596766572995
0xb3d3,MUMRES20DEL03,28,3.8,19.103249,72.846749,19.163249,72.906749,19:60,4,1,0,3,3,1.0,2,1,46.0,0.0848528137423864,Slow,9.178296996538572
0x5c00,MYSRES09DEL02,38,4.6,12.323194,76.630583,12.343194,76.650583,10:45,3,2,1,3,4,1.0,1,1,26.0,0.028284271247458786,Normal,3.1089883297657854
0xac10,MUMRES010DEL03,24,4.9,19.003517,72.82765,19.093517,72.91765,19:45,6,1,2,0,4,1.0,1,3,28.0,0.12727922061357083,Normal,13.77076958377127
0x20b8,RANCHIRES16DEL01,32,4.9,23.371292,85.327872,23.381292,85.337872,9:50,0,2,1,1,3,0.0,1,3,15.0,0.014142135623733162,Fast,1.5093764432901144
0xcefc,ALHRES09DEL03,28,4.9,0.0,0.0,0.06,0.06,22:40,6,2,2,0,3,1.0,1,3,18.0,0.08485281374238571,Fast,9.435201537430713
0xa204,RANCHIRES18DEL01,33,4.3,23.351489,85.324253,23.391489,85.364253,12:25,3,0,0,2,3,1.0,1,1,33.0,0.05656854249492762,Normal,6.037605711784208
0xe38,JAPRES09DEL02,35,4.7,26.911378,75.789034,26.991378,75.869034,21:10,1,1,0,0,3,1.0,1,1,50.0,0.1131370849898477,Slow,11.916705005077658
0xa28e,COIMBRES20DEL03,21,4.7,10.994136,76.963303,11.054136,77.023303,19:20,2,1,1,2,4,1.0,1,3,25.0,0.08485281374238766,Normal,9.348552276072713
0x4229,INDORES06DEL01,38,4.3,22.728163,75.884212,22.838163,75.994212,21:45,6,1,0,3,3,2.0,1,1,53.0,0.15556349186104218,Slow,16.636744591831217
0x793f,HYDRES16DEL02,37,4.9,17.440827,78.393391,17.490827,78.443391,19:40,4,1,0,2,3,1.0,1,1,27.0,0.0707106781186633,Normal,7.683556858430526
0x4737,JAPRES11DEL03,31,4.8,26.90294,75.793007,26.93294,75.823007,24:10,1,2,2,2,4,1.0,1,1,16.0,0.042426406871191945,Fast,4.469351491411031
0x1620,INDORES04DEL01,27,5.0,22.753659,75.903365,22.793659,75.943365,15:10,0,0,0,2,3,1.0,1,1,29.0,0.05656854249493013,Normal,6.049919555217586
0xc8ef,GOARES15DEL03,39,4.8,15.51315,73.78346,15.54315,73.81346,22:60,4,2,1,3,4,1.0,1,1,19.0,0.04242640687119446,Fast,4.632302885852554
0x3a65,SURRES03DEL02,36,4.1,21.186884,72.793616,21.266884,72.873616,23:55,1,2,0,1,3,1.0,1,1,39.0,0.1131370849898477,Normal,12.160999124282084
0xe60,HYDRES07DEL01,0,4.630110732538331,17.424114,78.347554,17.494114,78.417554,23:25,2,2,0,2,3,1.0,1,1,28.0,0.09899494936611203,Normal,10.757168277315147
0x91fc,INDORES06DEL02,39,4.9,22.728163,75.884212,22.808163,75.964212,19:55,4,1,1,3,3,1.0,1,1,22.0,0.1131370849898477,Normal,12.100062421152574
0x913,PUNERES07DEL02,25,4.8,18.546947,73.900626,18.596947,73.950626,18:25,2,3,0,1,3,1.0,1,1,25.0,0.07071067811865325,Normal,7.660678233235288
0xab7,MUMRES02DEL02,0,4.630110732538331,19.221315,72.862381,19.351315,72.992381,20:60,2,1,0,3,3,1.0,1,1,27.0,0.18384776310849843,Normal,19.877584031408645
0x4e92,COIMBRES11DEL02,22,4.9,11.001753,76.986241,11.051753,77.036241,17:20,6,3,0,3,3,1.0,1,1,20.0,0.07071067811865199,Fast,7.790426271963797
0x25aa,RANCHIRES17DEL02,32,4.9,23.374878,85.335739,23.424878,85.385739,17:60,1,3,0,3,3,1.0,1,1,28.0,0.07071067811865325,Normal,7.546267706957737
0x37bb,SURRES03DEL01,30,4.7,21.186884,72.793616,21.256884,72.863616,18:05,6,3,0,0,3,0.0,1,1,44.0,0.09899494936611203,Slow,10.641042055468692
0x6ae,RANCHIRES20DEL02,0,4.630110732538331,23.39925,85.390464,23.41925,85.410464,9:60,6,2,2,0,4,0.0,1,1,14.0,0.028284271247471345,Fast,3.0184094452114865
0x2a28,JAPRES02DEL03,33,4.7,26.914142,75.805704,27.004142,75.895704,21:60,1,1,1,0,3,0.0,1,3,35.0,0.12727922061357333,Normal,13.405883851779583
0x525,MUMRES20DEL02,0,4.630110732538331,19.103249,72.846749,19.153249,72.896749,17:25,7,5,3,3,2,1.0,1,1,24.0,0.07071067811865074,Normal,7.6486901013625275
0x9d7b,JAPRES17DEL02,36,4.9,26.892312,75.806896,26.942312,75.856896,21:30,6,1,2,1,4,1.0,1,1,32.0,0.0707106781186633,Normal,7.448937379729502
0x578c,MUMRES19DEL03,24,4.8,19.131141,72.813074,19.16114,72.843074,18:60,3,3,0,2,3,1.0,1,1,24.0,0.0424256997703052,Normal,4.588898780683796
0x3162,SURRES12DEL03,24,4.7,21.183434,72.814492,21.213434,72.844492,18:15,0,3,2,0,4,0.0,1,4,12.0,0.04242640687119446,Fast,4.560783589287684
0xd7ce,KOCRES01DEL03,37,4.2,9.979363,76.285001,10.039363,76.345001,23:15,6,2,0,0,3,0.0,1,1,34.0,0.08485281374238766,Normal,9.363672588462148
0x15bc,MUMRES07DEL03,25,5.0,19.091458,72.827808,19.151458,72.887808,19:60,6,1,1,2,4,1.0,1,3,29.0,0.08485281374238891,Normal,9.17860595704086
0x8564,VADRES13DEL02,21,4.5,22.310237,73.158921,22.330237,73.178921,12:15,1,0,1,3,4,0.0,1,1,29.0,0.028284271247458786,Normal,3.0295383085102507
0xbab8,COIMBRES12DEL02,21,4.6,11.000762,76.981876,11.050762,77.031876,22:25,1,2,0,0,3,0.0,1,1,24.0,0.07071067811865325,Normal,7.790439155314363
0x3061,HYDRES17DEL03,26,4.8,17.451976,78.385883,17.541976,78.475883,19:35,0,1,0,3,3,1.0,1,1,37.0,0.12727922061357083,Normal,13.829273672567021
0xb53c,JAPRES04DEL03,38,4.9,26.902328,75.794257,26.962328,75.854257,24:10,3,2,1,0,4,0.0,1,1,29.0,0.0848528137423864,Normal,8.938197833558919
0xbdce,BANGRES04DEL03,33,3.8,12.98041,77.640489,13.07041,77.730489,18:50,3,3,1,2,3,2.0,1,3,37.0,0.12727922061358213,Normal,13.97191478756942
0xac8e,PUNERES16DEL01,35,4.3,18.536718,73.830327,18.576718,73.870328,16:55,2,3,1,1,3,1.0,1,1,33.0,0.05656924960612638,Normal,6.1288740968464825
0x1465,COIMBRES19DEL03,21,4.6,11.022298,76.998349,11.052298,77.028349,20:40,1,1,0,2,3,1.0,1,1,25.0,0.04242640687119446,Normal,4.674173521866281
0xb60,MUMRES010DEL03,27,4.6,19.003517,72.82765,19.033517,72.85765,19:60,1,1,0,0,3,0.0,1,4,20.0,0.04242640687119446,Fast,4.590648124312415
0x2b2a,SURRES09DEL03,33,4.7,21.175975,72.795503,21.205975,72.825503,22:60,3,2,1,2,4,1.0,1,1,25.0,0.042426406871191945,Normal,4.560890658020926
0x3b85,PUNERES05DEL03,25,4.6,18.543626,73.905101,18.603626,73.965101,21:45,0,1,0,1,3,1.0,1,1,27.0,0.0848528137423864,Normal,9.192770952683546
0xc84a,AURGRES19DEL02,28,4.7,19.866969,75.318894,19.886969,75.338894,10:30,6,2,1,2,4,0.0,1,3,18.0,0.028284271247458786,Fast,3.0528213653155487
0x6fae,INDORES17DEL03,25,4.8,22.761226,75.887522,22.791226,75.917522,22:10,6,1,2,1,4,1.0,1,1,26.0,0.04242640687119446,Normal,4.537400479091801
0x8786,VADRES16DEL02,39,4.7,0.0,0.0,0.13,0.13,23:30,3,2,0,1,3,1.0,1,1,28.0,0.18384776310850237,Normal,20.44292976252901
0x2420,RANCHIRES03DEL01,27,4.6,0.0,0.0,0.11,0.11,17:40,4,3,0,2,3,1.0,1,3,21.0,0.15556349186104046,Normal,17.29786575291325
0x4efd,MUMRES08DEL03,23,4.7,19.065838,72.832658,19.125838,72.892658,21:45,4,1,2,0,2,1.0,1,1,14.0,0.08485281374238891,Fast,9.179276688028636
0x33ad,BANGRES15DEL02,20,4.6,12.975377,77.696664,13.105377,77.826664,23:50,0,2,2,3,4,1.0,1,1,20.0,0.1838477631084997,Fast,20.181059137197778
0x8b87,HYDRES08DEL02,37,4.5,17.438263,78.397865,17.518263,78.477865,20:50,3,1,1,3,3,1.0,1,1,36.0,0.1131370849898477,Normal,12.293290453033773
0xa9f9,SURRES07DEL01,36,4.8,21.170798,72.790489,21.180798,72.800489,8:55,1,2,2,2,2,1.0,1,4,17.0,0.014142135623733162,Fast,1.520369481743939
0x26a7,CHENRES03DEL02,39,5.0,13.091809,80.219104,13.141809,80.269104,18:15,0,3,2,2,4,0.0,1,1,15.0,0.07071067811865325,Fast,7.760775621293676
0xd96d,ALHRES04DEL02,37,4.1,0.0,0.0,0.08,0.08,19:55,3,1,2,1,2,1.0,1,1,33.0,0.1131370849898476,Normal,12.58026782240096
0x3a3a,BANGRES17DEL03,22,4.7,12.972532,77.608179,13.002532,77.638179,22:15,2,2,1,1,4,0.0,1,3,10.0,0.04242640687118441,Fast,4.657651549280329
0x3642,MUMRES16DEL02,20,4.8,19.120083,72.907385,19.200083,72.987385,18:30,3,3,2,3,4,1.0,1,1,28.0,0.11313708498984519,Normal,12.236790662986138
0x7a8,JAPRES16DEL01,29,4.8,26.849596,75.800512,26.889596,75.840512,16:60,3,3,2,1,4,0.0,1,3,20.0,0.05656854249493013,Fast,5.960265171500215
0x4323,MYSRES02DEL02,38,5.0,12.304569,76.643622,12.354569,76.693622,22:40,2,2,2,1,3,0.0,1,1,22.0,0.07071067811866204,Normal,7.7725232004434295
0x792d,COIMBRES05DEL02,33,4.8,11.022169,76.999594,11.072169,77.049594,20:05,4,1,1,3,3,1.0,1,3,15.0,0.07071067811865325,Fast,7.790160607220383
0xa79,MYSRES010DEL01,37,4.5,12.321214,76.621094,12.431214,76.731094,19:20,0,1,0,1,3,1.0,1,1,48.0,0.1555634918610409,Slow,17.09806123890409
0x9c05,SURRES07DEL02,38,4.8,21.170798,72.790489,21.190798,72.810489,9:10,6,2,2,1,2,1.0,1,3,20.0,0.028284271247468833,Fast,3.0406911398037053
